2018-03-28 19:40:21,TheProudAthiest,@TheTweetOfGod #AppleEvents sucks!
2018-03-28 11:55:05,msrichards88,RT @jg_jgarrett: iPad news AND update to iWork for enhanced creativity!!! Who is as excited as me?! Come to @iEngageMidwest on April 27/28…
2018-03-28 02:50:33,MrsScottEME,RT @jg_jgarrett: iPad news AND update to iWork for enhanced creativity!!! Who is as excited as me?! Come to @iEngageMidwest on April 27/28…
2018-03-28 00:29:03,bethany_nugent,RT @jg_jgarrett: iPad news AND update to iWork for enhanced creativity!!! Who is as excited as me?! Come to @iEngageMidwest on April 27/28…
2018-03-28 00:08:41,maryhavis,RT @jg_jgarrett: iPad news AND update to iWork for enhanced creativity!!! Who is as excited as me?! Come to @iEngageMidwest on April 27/28…
2018-03-27 23:59:49,KarrinBurns,RT @jg_jgarrett: iPad news AND update to iWork for enhanced creativity!!! Who is as excited as me?! Come to @iEngageMidwest on April 27/28…
2018-03-27 23:15:03,iJoeRobinson,RT @jg_jgarrett: iPad news AND update to iWork for enhanced creativity!!! Who is as excited as me?! Come to @iEngageMidwest on April 27/28…
2018-03-27 21:55:36,Lilltechtips,RT @jg_jgarrett: iPad news AND update to iWork for enhanced creativity!!! Who is as excited as me?! Come to @iEngageMidwest on April 27/28…
2018-03-27 21:43:37,WesMolyneaux,RT @jg_jgarrett: iPad news AND update to iWork for enhanced creativity!!! Who is as excited as me?! Come to @iEngageMidwest on April 27/28…
2018-03-27 21:43:00,jg_jgarrett,iPad news AND update to iWork for enhanced creativity!!! Who is as excited as me?! Come to @iEngageMidwest on April… https://t.co/Evn57oAYVX
2018-03-27 21:38:21,KarrinBurns,RT @jg_jgarrett: It’s not everyday anymore I get to learn with @ShannonSoger but today we got to go on a field trip! #AppleEvents #ADE2017…
2018-03-27 21:04:36,jg_jgarrett,It’s not everyday anymore I get to learn with @ShannonSoger but today we got to go on a field trip! #AppleEvents… https://t.co/xvOXyce0gc
2018-03-27 20:52:16,desecri14,"@Apple is taking the school to a next level, perhaps for elementary and middle schools is still a bit 'too much but… https://t.co/YjPAQggvxX"
2018-03-27 17:07:44,skmurf,Thank you @Apple for choosing @LaneTech1440 and showcasing @ChiPubSchools for your #AppleEvents today.  Great schoo… https://t.co/7Vmx39neMM
2018-03-27 16:56:25,MISTERITGIRL,lol I use to live and breathe for #AppleEvents and now I don't even know when they are happening.
2018-03-27 16:51:24,marcopelosi63,#AppleEvents #AppleStore #Caserta #iPhoneX A question of beautiful colors... https://t.co/SfdVfVuSBW
2018-03-27 16:45:59,ChiProducer,#AppleEvents today in #Chicago https://t.co/zlS1uun6Sr
2018-03-27 16:41:38,ReTweetQueen86,RT @brandalyngill: #RIP #Allensterling #wow. #tuesdaythoughts #listen 2 #thebrandalyngillshow better than #LHHATL &amp; #AppleEvents the #Astro…
2018-03-27 16:39:44,brandalyngill,#RIP #Allensterling #wow. #tuesdaythoughts #listen 2 #thebrandalyngillshow better than #LHHATL &amp; #AppleEvents the… https://t.co/LO8Rh7vkBd
2018-03-27 15:55:11,elemenous,Wondering what the apps are that they just showed #AppleEvents #AppleEdu
2018-03-27 15:45:36,notherprophet,Oh that's a good question. I would absolutely support homeschooling with features like these. #AppleEvents https://t.co/4Zh6zmxvZt
2018-03-26 08:12:24,firstlivenews,#Apple is hosting not one but two events on March 27 #iphone #iPhoneX #iPhone8 #Appleevents  https://t.co/9bRtQY0cD8
2018-03-25 00:50:25,AppleEducate,"RT @simpletechman: #AppleEvents app for #tvOS updated ahead of education event, confirms no live stream https://t.co/nzAAkPxCW1 #TechNews #…"
2018-03-25 00:44:25,iGeekAppleBOT,"RT @simpletechman: #AppleEvents app for #tvOS updated ahead of education event, confirms no live stream https://t.co/nzAAkPxCW1 #TechNews #…"
2018-03-25 00:10:07,simpletechman,"#AppleEvents app for #tvOS updated ahead of education event, confirms no live stream https://t.co/nzAAkPxCW1… https://t.co/qC0Yz2tMjm"
2018-03-24 13:04:28,CEEKTechnology,"#AppleEvents app for #tvOS updated ahead of #education event, confirms no live stream - https://t.co/TaK59XioeC via @9To5Mac"
